school_id,page_url,page_load_time_ms,page_width,page_height,NDOM_nodes,NDOM_height,page_template,page_menu_or,page_ungrouped_multim,metric,task1,task2,task3,task4,task5,task6,task7,task8
BGPS02000G,https://www.liceolussana.edu.it,1271,1587,4803,352,7,5.0,1.0,3.0,4.2,2.9,2.58,2.89,3.12,9.34,10.73,2.01,2.58
TOTD01402R,https://www.porropinerolo.edu.it,854,1587,4624,354,7,5.0,1.0,6.0,4.1,2.89,2.58,2.89,3.08,6.5,10.24,6.5,2.58
FGPS08000E,https://www.scientificoeinstein.edu.it,2960,1587,4190,550,8,9.0,1.0,16.0,3.0,2.34,2.29,1.84,0.6,2.09,3.8,4.23,2.16
SRRI022016,https://www.IISSGAGINI.edu.IT,4845,1587,4636,269,7,8.0,1.0,10.0,3.5,2.89,2.26,2.91,3.28,6.5,6.5,6.9,2.26
SATL04601N,https://www.iisgalilei.it,3126,1587,3782,322,7,4.0,3.0,3.0,4.0,6.5,1.34,4.6,2.77,1.88,3.59,5.17,1.55
COPC020007,https://liceovoltacomo.edu.it/,1749,1587,5796,405,7,5.0,1.0,4.0,4.2,2.89,2.58,2.89,3.09,6.5,12.64,1.97,2.58
CTTF02301P,https://www.iis-gemmellaro.edu.it,3519,1587,7332,583,9,9.0,1.0,3.0,2.8,2.25,7.0,2.86,2.33,5.15,7.52,7.0,202.29
MIPC01000C,https://liceoclassicomanzoni.edu.it/,999,1587,1545,505,9,9.0,1.0,0.0,4.7,1.35,1.2,1.04,1.2,1.2,1.2,1.22,1.09
NUPC010006,https://www.liceoginnasioasproni.it,2381,1588,0,1,0,9.0,1.0,1.0,-1.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
FOPS00101C,https://www.mcurie.edu.it,2083,1587,4496,412,7,5.0,1.0,3.0,4.3,3.1,2.79,3.1,3.33,6.5,10.61,7.29,2.79
AGPS008015,https://www.iissfazello.edu.it,2144,1587,2869,418,9,9.0,1.0,1.0,-1.0,2.5,2.29,6.64,2.6,2.89,7.33,5.42,2.59
CHTD021017,https://www.iisdetittafermi.edu.it,1621,1587,3253,274,7,7.0,1.0,2.0,4.6,6.5,53.01,3.54,2.97,53.4,2.09,6.5,3.81
BRPC006018,https://www.istitutoagostinelli.edu.it,1668,1587,10475,386,6,2.0,3.0,19.0,3.3,3.86,0.9,4.55,2.51,2.41,2.17,1.42,4.19
SATF076019,https://www.itipacinotti.edu.it,274,1588,18,2,1,9.0,1.0,1.0,-1.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
BAPC18000X,https://www.liceosylos.edu.it,1749,1587,5066,494,7,4.0,3.0,0.0,4.4,1.19,1.91,1.59,3.1,2.05,3.62,2.84,6.5
CNPS010003,https://liceoancina.edu.it/,2677,1602,4296,153,3,9.0,1.0,40.0,2.7,5.31,3.85,6.5,6.49,6.5,10.04,4.74,3.75
BORC02101V,https://www.fantinivergato.edu.it,575,1587,4559,97,3,9.0,3.0,5.0,3.3,6.5,6.5,6.28,2.01,6.5,2.09,2.64,1.96
VATD08000G,https://www.itczappa.edu.it,1990,1587,5120,338,11,7.0,1.0,7.0,3.6,54.09,53.04,6.37,8.53,89.58,54.96,6.5,2.5
RGPS014015,https://www.iismazzinivittoria.edu.it/,1592,1587,2561,311,11,6.0,1.0,19.0,3.5,2.39,2.39,6.5,3.25,2.44,6.5,4.13,6.5
FRRI00701Q,https://www.iistulliano.it,2483,1587,5046,225,7,8.0,1.0,10.0,3.6,3.11,2.46,3.1,3.49,6.5,6.5,7.07,2.46
MNTD01000X,https://www.pitentino.edu.it,2178,1587,3485,255,7,8.0,1.0,9.0,3.5,6.5,2.46,3.22,3.04,3.24,6.5,4.59,3.36
VETH00801E,https://www.ptpvenezia.edu.it,5505,1587,10488,360,7,8.0,1.0,22.0,3.0,10.06,3.25,7.7,3.52,6.5,6.5,6.5,3.25
RGRC012012,https://www.istitutosuperioremarconi.edu.it/,1890,1587,7732,266,10,1.0,1.0,22.0,2.8,3.22,11.25,2.08,6.5,11.63,1.92,6.5,16.31
CASL01000N,https://liceoartisticocagliari.edu.it/,1146,1587,3504,227,3,9.0,3.0,14.0,3.7,1.72,6.5,1.01,2.02,6.5,3.97,4.17,6.5
ROTF01201D,https://itisviola.it/,1455,1604,530,17,5,9.0,1.0,1.0,-1.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
CNTL02201L,https://www.arimondieula.edu.it,3804,1587,4934,221,7,8.0,1.0,13.0,3.5,3.1,2.46,3.1,3.47,6.5,6.5,7.43,2.46
VASL011017,https://www.donmilaniva.edu.it,1752,1587,3164,293,5,4.0,3.0,21.0,3.8,1.49,2.36,1.95,4.64,2.59,6.5,4.48,1.38
PNPS003016,https://www.torricellimaniago.edu.it,3268,1587,3886,196,7,8.0,1.0,6.0,4.0,3.12,2.46,3.11,3.5,6.5,6.5,5.73,2.46
CLTL006014,https://www.ISTITUTOMAJORANAGELA.edu.IT,1530,1587,4137,257,3,9.0,3.0,0.0,4.3,4.6,1.76,5.18,6.5,1.9,6.5,3.21,1.11
NAPS15000C,https://www.liceoscientificodecarlo.edu.it/,1617,1587,3626,341,7,5.0,1.0,3.0,4.2,3.1,2.79,3.1,3.31,6.5,8.81,5.06,2.79
MERI02701X,https://www.veronatrento.it,1496,1587,4222,491,9,9.0,2.0,18.0,3.7,2.38,1.2,6.5,1.41,3.16,2.51,2.71,3.39
SSSL030007,https://www.liceoartisticodeandre.edu.it,798,1587,3606,248,5,4.0,3.0,9.0,4.0,3.49,2.31,3.34,4.23,2.75,1.54,6.5,6.5
BSPS01000D,https://www.liceocalini.edu.it,3896,1587,5665,270,7,8.0,1.0,21.0,3.1,3.12,2.46,3.11,3.5,6.5,6.5,6.5,2.46
MOPC020008,https://www.muratorisancarlo.edu.it,11118,1587,16582,657,7,8.0,1.0,36.0,2.5,7.0,2.02,2.22,2.46,3.4,7.0,7.0,3.16
NATF11401C,https://www.leonenobile.edu.it,1080,1587,3695,331,5,9.0,3.0,0.0,4.0,2.36,2.46,2.94,3.01,4.57,7.07,6.5,2.12
KRTD01201N,https://istitutonauticokr.edu.it/,1336,1602,3216,383,7,9.0,1.0,23.0,3.0,1.65,3.27,2.56,3.65,3.27,2.56,4.58,3.39
AGRH02000C,https://www.alberghierofavara.edu.it,915,1587,4228,359,7,6.0,1.0,9.0,3.2,1.63,2.07,4.0,7.27,2.07,9.99,2.84,6.5
PNTF004014,https://www.isspilimbergo.edu.it,3749,1587,4728,276,7,8.0,1.0,14.0,3.2,6.5,2.6,3.13,3.45,6.5,6.5,3.87,2.6
TVTF023015,https://www.giorgifermi.edu.it,5912,1587,3864,273,7,6.0,1.0,10.0,3.3,4.35,2.33,2.7,2.94,2.33,9.04,2.68,2.33
CTPS05301C,https://www.liceogalileicatania.edu.it,997,1587,3297,421,11,6.0,1.0,9.0,3.4,4.27,2.11,4.58,4.64,2.11,8.4,6.5,7.09
SRPS006013,https://www.istitutoraelinoto.edu.it/,627,1587,4019,284,7,5.0,1.0,0.0,4.5,2.89,2.58,2.89,3.08,6.5,1.95,6.5,2.58
ANRI02301N,https://www.iismerlonimiliani.it,3616,1587,3838,263,7,8.0,1.0,7.0,3.9,3.14,2.46,3.14,3.54,6.5,6.5,6.5,2.46
IMPS01001A,https://liceoimperia.it/,1841,1587,4102,109,5,9.0,1.0,1.0,-1.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,9.74
RGRI01201P,https://www.istitutosuperioremarconi.it,760,1587,3680,339,7,5.0,1.0,3.0,4.3,3.1,2.79,3.1,3.29,6.5,8.9,4.86,2.79
TORC053013,https://www.bossomonti.it,2148,1587,3588,206,7,9.0,1.0,8.0,3.1,37.35,37.45,5.34,37.96,37.68,8.23,6.5,37.23
CASL013016,https://www.liceoasproni.it,2191,1587,17140,233,5,9.0,2.0,4.0,4.4,3.77,6.5,6.5,4.03,4.17,4.75,2.96,3.58
TVRC009019,https://www.iissfanno.edu.it,3402,1587,4271,242,7,8.0,1.0,12.0,3.5,3.11,2.46,3.1,3.49,3.94,6.5,6.5,2.46
SAPC02201Q,https://www.isiscorbino.edu.it/,1718,1587,2031,178,5,6.0,1.0,12.0,3.7,1.41,2.16,5.49,6.5,2.16,5.1,5.51,6.5
PAPS011031,https://www.iislercarafriddi.it,5616,1587,4466,376,7,5.0,1.0,3.0,4.3,3.1,2.79,3.1,3.31,6.5,10.57,5.17,2.79
SARH068012,https://www.iispiranesi.edu.it,1311,1587,3363,195,5,6.0,1.0,8.0,3.7,3.9,2.1,3.89,6.5,2.1,7.46,3.89,6.5
MNTF00701B,https://www.galileiostiglia.edu.it,3730,1587,4939,233,7,8.0,1.0,16.0,3.2,3.11,2.46,3.1,3.49,6.5,6.5,6.5,2.46
CBTD003015,https://scuolecasacalenda.edu.it/,3768,1587,5152,295,6,9.0,1.0,1.0,-1.0,6.5,1.7,6.5,2.21,1.73,6.5,6.5,11.7
PEPC010009,https://www.liceoclassicope.edu.it,3505,1587,4075,247,7,8.0,1.0,12.0,3.5,3.15,2.46,3.15,3.54,6.5,6.5,5.49,2.46
RERI011018,https://www.iisnobili.edu.it,3724,1587,7021,486,7,2.0,3.0,12.0,3.8,2.84,2.38,3.11,4.92,2.51,3.73,5.18,3.35
PVTD010005,https://www.bordoni.edu.it,1574,1587,3763,290,7,5.0,1.0,0.0,4.3,2.89,2.58,2.89,3.08,6.5,8.48,4.26,2.58
BOTD01601P,https://www.manfreditanari.edu.it/,5241,1587,6128,393,7,8.0,1.0,17.0,3.3,4.52,2.46,3.53,3.98,2.46,6.5,9.83,3.83
MIPS041018,https://www.iisgadda.edu.it,3803,1587,5530,314,7,8.0,1.0,16.0,3.3,6.14,2.46,6.13,3.73,2.46,5.56,4.28,1.92
LUTH01801N,https://www.IISGALILEIARTIGLIO.edu.IT,3652,1587,4910,446,7,5.0,1.0,3.0,4.4,3.1,2.79,3.1,3.31,6.5,11.67,2.47,2.79
BSPS03000P,http://liceogolgi.edu.it/,1835,1587,4815,311,7,5.0,1.0,3.0,4.4,2.89,2.58,2.89,3.08,6.5,10.59,6.07,2.58
BNRC027015,https://www.palmieriramponepolo.edu.it,869,1587,5226,299,8,1.0,1.0,3.0,3.7,6.5,2.8,2.28,3.34,2.8,3.13,6.5,2.39
PZTD011025,https://www.solimenelavello.edu.it,876,1587,6006,522,7,4.0,3.0,0.0,4.0,2.39,8.9,2.48,9.37,2.54,7.0,1.84,1.86
NATF07701P,https://www.ismoscati.edu.it,1243,1587,3391,609,7,7.0,1.0,7.0,3.8,7.0,0.38,2.31,0.3,0.37,5.18,0.3,0.3
VATD22000N,https://www.isismontaletradate.com,3107,1587,2312,163,3,2.0,3.0,17.0,3.7,1.77,1.37,6.5,2.24,2.1,6.5,6.5,1.56
TVRI024014,https://www.iiseinaudiscarpa.edu.it,3012,1587,5485,257,7,8.0,1.0,18.0,3.3,3.11,2.46,3.1,3.5,6.5,6.5,7.22,2.46
BIPS00401B,https://www.liceocossatese.it,2817,1587,9904,1068,9,9.0,1.0,10.0,3.7,3.57,7.5,7.5,3.18,4.32,7.5,7.5,7.5
MOPS01801C,https://www.istitutocorni.edu.it,6360,1587,6213,324,7,8.0,1.0,10.0,3.5,3.93,2.46,2.46,3.49,1.72,6.5,3.95,3.28
IMPS03000E,https://www.liceoaprosio.it,1118,1587,3958,367,7,5.0,1.0,3.0,4.0,3.1,2.79,3.1,3.31,6.5,9.55,4.99,2.79
NURA01801E,https://www.ispira.edu.it,2217,1587,3738,266,7,8.0,1.0,9.0,3.5,5.58,6.5,3.61,3.38,3.37,6.5,6.5,3.76
TORH00602Q,https://www.iisubertini.edu.it,2944,1587,6699,260,7,8.0,1.0,11.0,3.4,6.5,2.46,3.1,3.49,6.5,6.5,10.81,2.46
TRPS020009,https://www.galileiterni.edu.it,2015,1587,4998,233,7,8.0,1.0,17.0,3.3,3.11,2.46,3.1,3.49,6.5,6.5,4.12,2.46
MIPC03000N,https://www.liceoclassicocarducci.edu.it,8540,1587,151128,1596,7,9.0,3.0,63.0,2.9,4.38,7.05,308.13,63.18,7.14,8.1,4.38,6.2
RMPS39000G,https://www.liceovailatigenzano.edu.it,2979,1587,8901,3310,5,9.0,1.0,24.0,2.7,15.37,9.5,20.7,20.76,24.99,21.09,15.28,21.02
CRPC001012,https://poloromani.edu.it/,4789,1587,7837,330,7,5.0,1.0,4.0,4.1,2.9,2.58,2.9,3.14,6.5,15.67,12.06,2.58
RMPS073018,https://www.isisdarwin.edu.it,1219,1587,5296,214,3,3.0,2.0,17.0,3.0,6.5,6.5,6.5,18.78,12.48,18.62,6.3,6.3
CZRI01901V,https://www.polotecnologico.edu.it,1796,1587,3331,573,7,6.0,1.0,20.0,3.5,2.6,30.78,2.09,30.04,32.16,31.09,32.3,30.32
SARH02101R,https://www.iis-sacco.edu.it,766,1587,3764,343,7,5.0,1.0,3.0,4.0,3.1,2.79,3.1,3.31,6.5,9.09,4.84,2.79
ARPS02101L,https://www.galileipoppi.edu.it/,3638,1587,3661,181,7,8.0,1.0,4.0,4.0,3.11,2.46,3.1,3.49,6.5,6.5,5.25,2.46
SARI06802E,https://www.istitutosuperiorecuomomilone.edu.it,1041,1587,4187,347,7,5.0,1.0,3.0,4.2,3.1,2.79,3.1,3.31,6.5,9.94,4.84,2.79
CNPS030008,https://www.liceococito.edu.it,1138,1587,4928,300,7,5.0,1.0,1.0,4.4,0.3,2.58,2.89,3.15,6.5,10.88,0.3,2.58
CLTD003027,https://www.sturzo-gela.edu.it/,1381,1587,5139,438,9,1.0,1.0,3.0,4.0,3.19,2.22,2.19,2.94,2.78,3.78,2.93,2.74
RMRI08001L,https://www.IPIASOLIVIERI.edu.IT,557,1587,4683,356,7,5.0,1.0,3.0,4.3,2.89,2.58,2.89,3.08,6.5,1.95,6.15,2.58
NAPS200008,https://www.liceocalamandrei.it,7690,1587,5031,437,5,6.0,1.0,20.0,3.3,2.15,2.43,5.32,6.5,2.43,11.59,5.31,6.5
PEPS03000N,https://galileipescara.it/,785,1587,3501,373,9,9.0,1.0,1.0,-1.0,2.04,2.03,4.67,2.38,2.15,2.16,4.62,2.14
CNPS02000N,https://liceocuneo.it/,1209,1587,5359,347,7,5.0,1.0,3.0,4.3,2.89,2.58,2.89,3.09,6.5,12.01,4.94,2.58
UDPS01901Q,https://www.isismagrinimarchetti.it,2808,1587,4482,375,7,5.0,1.0,3.0,4.2,3.1,2.79,3.1,3.31,6.5,10.64,4.93,2.79
VTPS009013,https://www.dallachiesa.edu.it,773,1587,5115,658,9,7.0,1.0,4.0,3.8,2.6,3.08,54.05,2.74,53.49,54.41,54.87,53.85
NAPS65000R,https://www.liceomelito.edu.it,1876,1587,3304,460,7,7.0,1.0,7.0,4.0,3.14,2.28,3.13,3.64,6.5,4.69,6.5,2.28
CHRI00701A,https://www.ismattiolisansalvo.edu.it,5137,1592,4206,577,7,9.0,1.0,1.0,-1.0,2.44,2.85,7.0,2.99,2.99,11.9,7.0,7.0
MORA011028,https://www.istas.mo.it,1951,1587,6212,327,7,5.0,1.0,18.0,3.7,2.96,2.58,2.95,3.2,6.5,13.58,6.5,2.58
VATD210003,https://www.gaddarosselli.edu.it,5371,1587,3931,211,7,8.0,1.0,13.0,3.4,6.5,2.46,3.96,2.8,2.07,6.5,6.5,3.61
RCTL031019,https://www.iismarconisiderno.edu.it/,3129,1587,3249,320,5,4.0,3.0,15.0,3.7,2.95,3.96,3.83,3.61,4.72,6.5,1.73,0.78
MITD57000B,https://www.itetmaggiolini.edu.it,678,1587,2371,1,0,7.0,1.0,0.0,4.3,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
LEPS01000P,https://liceodegiorgi.edu.it/,8130,1587,16960,788,11,9.0,1.0,0.0,3.7,15.05,7.0,49.5,37.26,37.2,7.0,7.0,37.2
NAPC40000V,https://www.liceovittorioemanuele.it,1764,1587,2793,700,7,7.0,1.0,7.0,4.0,7.0,7.0,4.69,0.3,0.3,5.76,0.38,0.35
TOPS190009,https://www.liceonewton.it,2202,1587,3078,415,9,9.0,1.0,7.0,4.2,4.76,4.75,3.3,8.72,4.71,6.75,4.76,4.3
PSPC06000D,https://liceonolfi.it/,1382,1587,848,8,2,9.0,1.0,1.0,-1.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
IMPC040002,https://www.liceogdcassini.edu.it,3280,1587,3417,368,7,5.0,1.0,3.0,4.2,3.1,2.79,3.1,3.31,6.5,8.49,4.31,2.79
FIPC04000N,https://www.liceomichelangiolo.it,1472,1587,3221,337,7,7.0,1.0,8.0,4.0,53.57,53.55,54.81,6.5,53.48,9.07,54.71,6.5
MIPS120003,https://www.liceomajoranarho.edu.it,5047,1587,6075,210,7,8.0,1.0,10.0,3.2,3.1,2.46,3.1,3.47,6.5,6.5,6.5,2.46
BNPS016027,https://www.iisgalileivetrone.edu.it,4452,1587,3820,481,7,7.0,1.0,4.0,4.2,3.12,2.28,3.12,3.62,6.5,3.36,3.72,2.28
TPRC02101D,https://www.gbferrigno.edu.it,6203,1587,4832,291,7,5.0,1.0,3.0,4.4,2.89,2.58,2.89,3.09,6.5,6.96,1.96,2.58
NAPS04201N,https://www.isisdenicola.edu.it,2872,1587,4491,584,7,7.0,1.0,1.0,4.3,3.12,2.28,3.12,3.6,7.0,8.23,7.0,2.28
FRTF026012,https://www.fris02600d@istruzione.it,1930,1602,2966,433,8,9.0,1.0,1.0,-1.0,49.6,6.5,13.1,44.16,6.5,30.9,6.5,30.9
CTTD01301T,https://www.iisriposto.edu.it,1476,1587,3304,312,7,9.0,1.0,19.0,3.5,3.41,3.49,5.86,0.3,5.3,5.47,2.8,2.02
NAPS13901P,https://www.nobeltorredelgreco.edu.it,1274,1587,6045,382,11,9.0,1.0,44.0,2.4,4.25,4.25,4.25,5.04,4.77,4.31,6.5,6.5
TOTD03101D,https://www.istituto8marzo.edu.it,538,1587,3631,354,7,5.0,1.0,3.0,4.0,3.06,2.64,3.05,3.29,6.5,8.46,6.5,2.63
GRTD01301T,https://www.isisfossombroni.it,1601,1587,5053,236,5,9.0,1.0,1.0,-1.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
BSTD01602A,https://www.primolevi-bs.it,2940,1587,4407,381,7,5.0,1.0,3.0,4.3,3.1,2.79,3.1,3.29,6.5,10.46,4.91,2.79
PGPS02601N,https://www.liceospoleto.edu.it,3878,1587,3957,185,7,8.0,1.0,8.0,3.7,3.1,2.46,3.1,4.01,6.5,6.5,5.33,8.04
LTRI01901N,https://www.mattei-einaudi.it,1769,1588,0,1,0,9.0,1.0,1.0,-1.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
VITF02101R,https://www.iisscotton.it,5823,1587,3858,227,7,8.0,1.0,11.0,3.4,6.5,2.46,3.11,3.5,6.5,6.5,5.43,2.46
CLRH003014,https://www.sturzo-gela.edu.it,2678,1587,5134,438,9,1.0,1.0,3.0,4.1,3.22,2.22,2.19,2.93,2.78,3.78,2.91,2.74
PEPS01000C,https://www.leonardope.edu.it/,4137,1587,5615,292,7,8.0,1.0,13.0,3.3,6.5,1.96,5.32,2.8,3.25,6.5,6.5,3.46
ALPS020009,https://www.liceopeano.it,4531,1587,9213,311,7,8.0,1.0,22.0,2.9,5.15,3.37,3.96,4.3,6.5,6.5,15.14,3.37
NUSD01601Q,https://www.liceolanusei.edu.it,3100,1593,6990,613,12,9.0,1.0,1.0,-1.0,3.6,2.87,13.95,9.06,2.91,8.0,2.32,3.49
NAPS55000X,https://www.liceocaivano.edu.it,5308,1587,3861,703,7,7.0,1.0,7.0,4.1,3.12,2.28,3.12,3.6,7.0,7.08,12.14,2.28
VATN003015,https://www.isisluino.edu.it/,3805,1587,3832,226,7,8.0,1.0,10.0,3.3,3.12,2.46,3.11,3.49,6.5,6.5,2.79,2.46
MITF093013,https://www.curiesraffa.it,2070,1604,760,4,1,9.0,1.0,1.0,-1.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
MCPS007018,https://www.istitutogentili.edu.it,3501,1587,4829,234,7,8.0,1.0,21.0,3.0,3.11,2.46,3.1,3.51,6.5,6.5,5.6,2.46
FGTD08000A,https://www.blaisepascal.it,3995,1587,3921,545,14,9.0,1.0,26.0,2.6,6.42,7.0,5.04,4.4,1.5,5.69,2.25,3.32
NAPC39000D,https://www.liceodiazottaviano.it,2165,1587,5060,208,5,9.0,1.0,1.0,-1.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
METD08000A,https://www.itcgtfermi.edu.it,5013,1587,0,735,7,9.0,1.0,51.0,2.2,2.77,1.66,1.74,2.65,4.87,7.97,6.28,1.49
CORH004028,https://www.gdromagnosi.it,3626,1587,4682,299,7,8.0,1.0,17.0,3.0,3.94,2.46,2.03,3.16,2.46,6.5,3.93,2.46
TRPS001011,https://www.gandhinarni.edu.it,3734,1587,3222,152,7,8.0,1.0,12.0,3.1,3.11,2.46,3.1,3.5,6.5,6.5,6.5,2.46
TOPS18000P,https://www.liceomonti.it,817,1587,3494,147,5,9.0,1.0,1.0,-1.0,6.5,6.5,0.99,6.5,6.5,6.5,6.5,6.3
RMTA07201T,https://www.iisleonardodavinci.edu.it,756,1587,3851,375,9,9.0,1.0,1.0,-1.0,3.57,2.53,2.88,3.4,2.99,6.5,3.48,3.49
ARPS01901L,https://www.isisvarchi.edu.it,3138,1587,4221,205,5,9.0,1.0,1.0,-1.0,4.34,1.78,4.35,1.99,6.5,6.5,4.37,3.1
ANPS05000Q,https://www.liceoscientificofabriano.it,1134,1588,0,1,0,9.0,1.0,1.0,-1.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
ALTF080003,https://www.sobrero.edu.it,4492,1587,8575,523,9,9.0,1.0,1.0,-1.0,7.0,4.19,7.0,7.14,6.39,7.14,6.57,5.75
LIPS030007,https://www.liceocecioni.edu.it,1970,1587,4728,483,9,1.0,1.0,5.0,4.2,6.5,2.15,2.3,4.27,2.75,0.3,3.27,2.81
CTTF033019,https://www.iissferraris.edu.it,5202,1571,2265,208,3,3.0,3.0,0.0,4.5,2.12,6.5,6.5,3.5,2.93,2.74,3.9,2.99
CBTF01000D,https://www.iti-marconi.edu.it,849,1487,4982,308,6,9.0,3.0,10.0,4.0,3.04,1.36,2.41,2.66,3.31,6.5,6.5,2.51
BSPC01000A,https://liceoarnaldo.edu.it/,2706,1587,2943,214,6,1.0,1.0,4.0,4.3,6.5,1.76,2.49,2.88,6.5,3.15,2.29,1.76
MCRI004012,https://www.ismatteirecanati.edu.it/,4259,1587,4757,225,7,8.0,1.0,15.0,3.3,6.5,2.46,3.1,3.49,3.45,6.5,4.47,2.46
GRSL012013,http://www.polobianciardigrosseto.edu.it/,2073,1587,6812,632,9,1.0,3.0,16.0,3.0,3.93,7.0,7.0,4.27,4.03,3.17,7.0,2.34
BARH049011,https://www.disavoiacalamandrei.edu.it,2277,1587,8203,599,9,9.0,1.0,1.0,-1.0,7.0,2.22,2.88,7.0,2.24,7.0,1.37,9.5
FRPC023019,https://www.iisanagni.edu.it,2894,1587,3842,364,7,5.0,1.0,3.0,4.3,3.1,2.79,3.1,3.31,6.5,9.32,4.93,2.79
ENPS01801C,https://www.istitutomedi.edu.it,982,1587,2298,183,5,6.0,1.0,4.0,4.2,2.91,2.43,4.14,6.5,2.43,5.76,4.16,6.5
NAPS690018,https://www.liceorenatocartesio.it,5760,1587,2561,407,7,7.0,1.0,7.0,4.0,6.5,6.5,1.67,6.5,0.3,3.86,0.3,0.3
TPTD004013,https://www.omnicomprensivopantelleria.edu.it,581,1587,5540,499,9,6.0,1.0,8.0,3.7,3.53,2.78,2.7,2.32,3.05,4.74,3.07,6.5
BSPC020001,https://www.liceobagatta.it,718,1587,6213,421,8,9.0,1.0,0.0,4.3,6.5,6.5,3.48,4.07,3.58,5.04,0.68,3.61
MIRI01601R,https://www.iisinveruno.edu.it,3902,1587,3862,216,7,8.0,1.0,8.0,3.5,3.11,2.46,3.1,3.5,6.5,6.5,5.76,2.46
CAPS02901V,https://www.iismarconilussu.it,1596,1587,2496,242,9,6.0,1.0,4.0,4.3,0.3,2.36,4.85,2.67,1.54,6.42,2.93,1.5
TARH070013,https://elsamorantecrispiano.edu.it/,1308,1587,3608,352,7,5.0,1.0,0.0,4.5,2.93,2.58,2.92,3.16,6.5,2.04,4.64,2.58
MIPS15000V,https://www.liceobottoni.edu.it,4675,1587,5459,232,7,8.0,1.0,8.0,3.6,6.5,6.5,3.12,3.25,6.5,6.5,4.13,2.46
PDPS11000P,https://www.LICEOGALILEOGALILEI.edu.IT,974,1587,3919,370,9,9.0,1.0,15.0,3.9,3.07,2.6,3.49,4.31,2.6,3.3,4.55,2.29
MITL00401G,https://www.iiscattaneomilano.edu.it,1606,1587,22290,420,5,4.0,3.0,24.0,4.0,1.14,2.38,6.5,2.97,2.48,2.68,6.5,0.8
BORI01402D,https://www.alberghetti.edu.it,5494,1587,4586,276,7,8.0,1.0,14.0,3.4,3.11,2.46,3.1,3.49,6.5,6.5,6.5,2.46
LEPS04000E,https://www.liceovallone.edu.it,864,1593,3770,396,7,5.0,1.0,8.0,4.0,2.62,2.02,1.54,3.46,3.17,2.64,2.97,2.02
BIRC00601G,https://www.itcbona.biella.it,520,1588,18,2,1,9.0,1.0,1.0,-1.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
METD110012,https://www.itcgsantagata.edu.it/wp/,2437,1587,3651,237,5,4.0,3.0,5.0,4.4,2.43,4.18,4.26,2.18,4.09,6.5,6.5,2.23
VRPS01601G,https://www.calabreselevi.it,419,1604,848,2,1,9.0,1.0,1.0,-1.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
SRRH040007,https://federicosecondodisveviasr.edu.it/,3030,1587,7207,292,9,7.0,1.0,19.0,3.4,53.63,6.5,6.5,6.5,53.53,16.03,54.56,6.5
UDRC01101N,https://www.linussio.edu.it,3605,1587,5591,367,7,8.0,1.0,13.0,3.3,6.5,6.5,4.05,3.54,2.46,6.5,6.5,2.09
SAPS06101D,https://www.genovesidavinci.edu.it,1445,1587,4029,205,4,9.0,3.0,30.0,3.6,2.39,6.5,6.99,6.5,6.5,3.5,3.22,1.01
CBRI070008,https://www.omnimontenero.edu.it,4375,1587,4313,592,7,6.0,1.0,12.0,3.3,7.96,1.2,1.27,1.32,7.0,7.0,7.0,1.2
PEPS05000V,https://www.liceodascanio.edu.it,2933,1587,6466,232,7,8.0,1.0,22.0,3.0,3.11,2.46,3.1,3.49,6.5,6.5,11.52,2.46
UDRC019018,https://www.stringher.it,4637,1587,6090,301,7,8.0,1.0,24.0,3.0,6.5,2.46,4.86,4.84,1.95,6.5,6.5,3.39
AVPC02000T,https://www.liceoparzanese.edu.it/,5917,1587,4401,218,7,6.0,1.0,12.0,3.4,0.3,2.67,5.11,6.5,2.67,9.61,5.13,6.5
PARH001012,https://www.istitutougdulena.edu.it,1574,1587,3232,362,11,7.0,1.0,4.0,4.1,53.49,53.17,55.25,3.18,89.89,9.47,55.05,6.5
VETD028012,https://www.8marzolorenz.edu.it,573,1587,3168,302,9,9.0,1.0,0.0,4.4,4.36,4.07,4.49,1.55,1.21,6.5,6.5,1.53
RMPS320009,https://www.liceolandi.edu.it,539,1587,4038,308,7,5.0,1.0,3.0,4.2,2.89,2.58,2.89,3.08,6.5,9.13,6.58,2.58
LETD026015,https://www.istitutovanoninardo.edu.it,621,1587,4253,276,7,5.0,1.0,3.0,4.0,24.75,24.75,24.75,12.5,6.5,24.75,12.72,24.75
ISTF01601L,https://www.icdagnillo.edu.it,2872,1587,7532,587,12,1.0,1.0,12.0,4.0,7.0,7.0,4.81,3.4,2.51,7.0,3.45,3.36
